,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,load_centrality
HMGCOA,0.11279333838001514,4.7182466662784595e-29,3646144.7592825685,0.00041922974523224654,0.0007333084174180531
ECHA81,0.11279333838001514,4.7182466662784595e-29,1.200110413908502e+41,0.00047714627992915734,3.228054999292353e-07
ECHA82,0.11279333838001514,4.7182466662784595e-29,4.1789161204923374e+73,0.00047714556889360047,1.0321311639168165e-07
HIBUT,0.17638152914458743,4.7182466662784595e-29,4.178915854234612e+73,0.0007993541083574707,0.0007282085287133865
ACCA1,0.11960635881907646,4.7182466662784595e-29,2.998649619490161e+103,0.0008613689593041895,5.908520188568966e-06
MOP,0.009084027252081756,4.7182466662784595e-29,2.3138744866414412e-07,0.00012143182430233147,6.229230679218627e-06
MACOA,0.23467070401211204,4.7182466662784595e-29,2.664140952264552e+22,0.0011057932836758943,0.0007654489047726236
MMSA,0.3111279333838001,4.7182466662784595e-29,6.31201624798109e+75,0.0013003699784092744,5.237075446110143e-05
MMSB,0.23467070401211204,4.7182466662784595e-29,3.04572575776394e+21,0.0007083987413929935,5.030633676119595e-05
FADA,0.10295230885692658,4.7182466662784595e-29,2.757505512412882e+77,0.0008387643785160822,9.754878758382001e-06
OTSA_1,0.018925056775170326,4.7182466662784595e-29,1.2874127692745019e+53,0.002969065677825778,7.89581606772095e-06
OTSA_2,0.00984102952308857,4.7182466662784595e-29,1.5341496721713745,0.001318821458073024,7.68152013134847e-06
OTSB2,0.1279333838001514,4.7182466662784595e-29,1.4238352709220704e+72,0.0007538716165733794,1.4306993999914693e-05
TREY,0.11355034065102196,4.7182466662784595e-29,2.235121951031722e+71,0.0003988988480587438,0.0007266074828527516
TRES,0.004542013626040878,4.7182466662784595e-29,2.9453192396095885e+80,0.000379368610916058,0.0007159979649575075
GLGC,0.279333838001514,4.7182466662784595e-29,9.908763156006057e+126,0.009619752724721034,0.09802951398208241
GLGB,0.001514004542013626,4.7182466662784595e-29,0.0,0.00012235281502258997,3.2720314358753954e-08
GLGE,0.018168054504163512,4.7182466662784595e-29,2.469438412417708e+80,0.00021491052566931015,0.0007324600877032768
GLGP,0.13777441332323997,4.7182466662784595e-29,1.3870727496435228e+112,0.006076828408170722,0.0007325521467670084
AGLA2,0.11733535200605602,4.7182466662784595e-29,2.7378625563710802e+70,0.0004134059327845231,1.2943578897476108e-05
AGLA1,0.11733535200605602,4.7182466662784595e-29,1.1552086707598991e+121,0.0005201840231493313,0.0014325754077566882
BGLS,0.1165783497350492,4.7182466662784595e-29,2.7378625563710802e+70,0.0004134059327845231,8.034770498412607e-06
FRGLC,0.008327024981074942,4.7182466662784595e-29,50604348510900.4,0.0003182116200325111,0.0007235455028430792
MANA,0.011355034065102194,4.7182466662784595e-29,1.6983783616936886e+24,0.0007633101346870289,0.0007440050494408113
AMYL2,0.1468584405753217,4.7182466662784595e-29,5.717666308143177e+112,0.007227263209968917,0.0005689941656271075
AMYL1,0.006813020439061317,4.7182466662784595e-29,0.0014423187208955565,0.00018642513136551755,0.0014465945284641993
FRMAN,0.006056018168054504,4.7182466662784595e-29,0.0007246920959599223,0.0004301931220292116,0.0007161387199176603
MAK,0.02271006813020439,4.7182466662784595e-29,1.8700770017118814e+92,0.0004308674787221391,0.0014365241036726898
GLGM_1,0.013626040878122634,4.7182466662784595e-29,7.104217709882082e-06,0.000158524955847813,9.116033569691925e-06
GLGM_2,0.005299015897047691,4.7182466662784595e-29,2731.726560319583,0.0002264034391274342,8.901737633319446e-06
CHOL1,0.23391370174110523,4.7182466662784595e-29,1.1690900826300578e+37,0.0007191964551942499,5.0170899499777386e-05
FADE282,0.005299015897047691,4.7182466662784595e-29,1.2207973353859938e-06,0.00022426929195350505,9.081517416840302e-07
HSAF,0.010598031794095382,4.7182466662784595e-29,0.0007151377514738609,0.0005725813607178215,0.0007220358207308729
ECHA192,0.11279333838001514,4.7182466662784595e-29,1.2570527315619722e+53,0.00048356985256688226,5.134656400846149e-07
HSA,0.22710068130204392,4.7182466662784595e-29,6553421913737.023,0.00025985816361035304,0.000760013713613491
FADB3,0.23467070401211204,4.7182466662784595e-29,2.3552782391486462e+32,0.0011112621513505669,0.0007654470632157076
FADB2,0.23467070401211204,4.7182466662784595e-29,2.3552782391486462e+32,0.0010838881217379794,0.0007654291449241289
HDAD,0.11430734292202877,4.7182466662784595e-29,1.3068696920592644e+59,0.0005007281297961314,0.0007156166865419385
CHOD,0.005299015897047691,4.7182466662784595e-29,0.00012266092880021268,0.00014364205051685267,1.2252750753163208e-05
3HSA,0.001514004542013626,4.7182466662784595e-29,0.0,0.00011921557978403819,6.848067456411632e-06
HSAC,0.003785011355034065,4.7182466662784595e-29,0.0,0.00012560008832582375,9.276884599096903e-08
HSAE,0.11279333838001514,4.7182466662784595e-29,3646144.6074697566,0.0005357470954203793,0.0007328680341484512
HSAG2,0.3065859197577593,4.7182466662784595e-29,3.537196931083157e+83,0.0013350519257721001,5.104419672185858e-05
IPDAB,0.10370931112793338,4.7182466662784595e-29,2.509741932326846e+72,0.0010062498896437027,4.7759230817183115e-06
KSH,0.33535200605601817,4.7182466662784595e-29,6.286911564136691e+95,0.0006800933508592954,0.0007842227941320494
ECHA193,0.11279333838001514,4.7182466662784595e-29,14624780754.106554,0.00045756160331361954,0.0007294749156974744
CYP1,0.33535200605601817,4.7182466662784595e-29,1.6099913764690902e+100,0.0007207946234148103,4.7899810978163364e-05
IPDF,0.1453444360333081,4.7182466662784595e-29,5.523370513196551e+96,0.000833998645104266,1.9786989972086163e-05
HIPA,0.1453444360333081,4.7182466662784595e-29,1.5611512127757294e+98,0.0008144455946391931,0.0008524306124173869
CHOLCOA,0.005299015897047691,4.7182466662784595e-29,1.2207969297860413e-06,0.0003159426197262534,8.211595644787752e-07
ECHA191,0.11279333838001514,4.7182466662784595e-29,1.2581535235528989e+53,0.0004514136308498071,5.132687357815511e-07
FADE30,0.006056018168054504,4.7182466662784595e-29,7.307514454806806e-06,0.000325632880833189,8.469831572097895e-07
CYP3,0.33535200605601817,4.7182466662784595e-29,1.5626293664014266e+100,0.0006800933508592954,4.805371070896617e-05
CYP2,0.2331566994700984,4.7182466662784595e-29,1.757479577143275e+35,0.0007004032232817252,5.0170899499777386e-05
PRCOA1,0.004542013626040878,4.7182466662784595e-29,0.0007151377514738605,0.000506139371802731,0.0007166044159320475
FADE281,0.005299015897047691,4.7182466662784595e-29,1.2207969176203565e-06,0.0002026047508215029,8.211583143245461e-07
FADD3,0.10370931112793338,4.7182466662784595e-29,1.4466800785517931e+94,0.0011385411672183337,0.0005925786681283255
KSTD,0.23391370174110523,4.7182466662784595e-29,9.681620490776924e+41,0.0007865178742924458,5.0170899499777386e-05
FADD17,0.12112036336109008,4.7182466662784595e-29,1.1166558147423534e+93,0.0009985556846181462,9.584333518053805e-06
FADE51,0.09386828160484481,4.7182466662784595e-29,7.529654798524795e+72,0.0008386788617298647,4.932693071408885e-06
FADE52,0.10068130204390613,4.7182466662784595e-29,2.757428007446663e+77,0.0008387857120709458,1.2377923738040881e-05
HIPEOX,0.3936411809235428,4.7182466662784595e-29,1.7238603555345683e+88,0.0015405015830321869,5.798558655736321e-05
IPDCF,0.23391370174110523,4.7182466662784595e-29,6.292780200678929e+19,0.0007060937283740046,5.0170899499777386e-05
ECHA20,0.19379258137774413,4.7182466662784595e-29,5.2291853459602e+76,0.0008718296607945568,6.318923659413097e-08
FADA6,0.19303557910673733,4.7182466662784595e-29,3.184578914191965e+88,0.0017961987830657697,0.0007239051451304244
FADE31,0.39742619227857684,4.7182466662784595e-29,1.898964544428199e+88,0.0016130631987053546,5.87445597794162e-05
MBKTHIO,0.4663133989401968,4.7182466662784595e-29,3.75569225502546e+76,0.0008403829557683246,9.366754979104893e-05
BiomassGrowthInVitro,0.38152914458743376,4.9069765329295974e-29,0.0,0.0073929963021432035,0.0
Maintenance,0.1400454201362604,4.7182466662784595e-29,7.885252121101529e+94,0.0005637773128693471,5.818176414009206e-06
BiomassGrowth_2.0,0.3981831945495837,4.7182466662784595e-29,3.803769965293493e+121,0.009126367239421982,0.027542989831877227
BiomassGrowth,0.39439818319454956,4.7182466662784595e-29,3.8037603893064784e+121,0.00841052849839156,5.88525086651734e-06
